Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),LIVING_UNIT1:Zone Air Temperature [C](TimeStep),LIVING_UNIT1:Zone Air Relative Humidity [%](TimeStep),LIVING_UNIT1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),LIVING_UNIT1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),ATTIC_UNIT1:Zone Air Relative Humidity [%](TimeStep),CRAWLSPACE_UNIT1:Zone Air Relative Humidity [%](TimeStep),Whole Building:Facility Total Purchased Electricity Energy [J](TimeStep),Whole Building:Facility Total Surplus Electricity Energy [J](TimeStep),Whole Building:Facility Net Purchased Electricity Energy [J](TimeStep),DAYSOFWEEK:Schedule Value [](TimeStep),Electricity:Facility [J](TimeStep),Cooling:Electricity [J](TimeStep),Heating:Electricity [J](TimeStep),Photovoltaic:ElectricityProduced [J](TimeStep),Cogeneration:ElectricityPurchased [J](TimeStep),Cogeneration:ElectricitySurplusSold [J](TimeStep) 
 01/05  17:05:00,13.3,90.0,0.0,0.0,20.538732026279793,59.02214677948508,20.53849983215332,23.938499450683595,92.55496831326586,72.94899046124591,174200.39193972818,0.0,174200.39193972818,1.0,174200.39193972818,0.0,85943.34433938023,0.0,174200.39193972818,0.0 
 01/05  17:10:00,13.3,90.0,0.0,0.0,20.65169085186326,58.61077959418428,20.654253005981447,23.92300033569336,92.43960366288219,72.82234766296031,224659.65866946116,0.0,224659.65866946116,1.0,224659.65866946116,0.0,129211.36031320103,0.0,224659.65866946116,0.0 
 01/05  17:15:00,13.3,90.0,0.0,0.0,20.61719550791373,58.738051542213479,20.6168212890625,23.92300033569336,92.45866603946793,72.70224793629918,148071.78712233468,0.0,148071.78712233468,1.0,148071.7871223347,0.0,63538.482678034095,0.0,148071.78712233468,0.0 
 01/05  17:20:00,13.300000000000003,90.0,0.0,0.0,20.580181421695625,58.87512923926435,20.57958221435547,23.92300033569336,92.56210239730499,72.59396681966318,182917.24948287098,0.0,182917.24948287098,1.0,182917.24948287098,0.0,93417.91057591219,0.0,182917.24948287098,0.0 
 01/05  17:25:00,13.3,90.0,0.0,0.0,20.543073607234815,59.01203801004938,20.54253578186035,23.92300033569336,92.69597691774995,72.49810415473249,171799.53512843478,0.0,171799.53512843478,1.0,171799.5351284348,0.0,83884.64793742306,0.0,171799.53512843478,0.0 
 01/05  17:30:00,13.3,90.0,0.0,0.0,20.52330158361381,59.08514753653095,20.523000717163087,23.92300033569336,92.82563511000167,72.41343475967956,176052.76305030433,0.0,176052.76305030433,1.0,176052.76305030436,0.0,87531.72300590229,0.0,176052.76305030433,0.0 
 01/05  17:35:00,13.3,90.0,0.0,0.0,20.52300752624587,59.08665921461935,20.523000717163087,23.92300033569336,92.93774023764083,72.33865983136013,179163.72977107336,0.0,179163.72977107336,1.0,179163.72977107339,0.0,90199.32732304832,0.0,179163.72977107336,0.0 
 01/05  17:40:00,13.3,90.0,0.0,0.0,20.523002923100404,59.086733891156068,20.523000717163087,23.92300033569336,93.03010078967061,72.2728684137452,176705.9563882184,0.0,176705.9563882184,1.0,176705.95638821837,0.0,88091.82586927194,0.0,176705.9563882184,0.0 
 01/05  17:45:00,13.3,90.0,0.0,0.0,20.523002906860513,59.08653282471988,20.523000717163087,23.92300033569336,93.1054162825569,72.21527982364883,178244.22308245343,0.0,178244.22308245343,1.0,178244.22308245343,0.0,89410.86501137149,0.0,178244.22308245343,0.0 
 01/05  17:50:00,13.3,90.0,0.0,0.0,20.52300292036624,59.086107705301909,20.523000717163087,23.92300033569336,93.16693636707885,72.1651542477302,1214353.9758922419,0.0,1214353.9758922419,1.0,1214353.9758922419,0.0,89763.61501661998,0.0,1214353.9758922419,0.0 
 01/05  17:55:00,13.3,90.0,0.0,0.0,20.52300293129047,59.08546156696835,20.523000717163087,23.92300033569336,93.21587019792178,72.12185285879521,917909.4939409536,0.0,917909.4939409536,1.0,917909.4939409536,0.0,90040.41506214362,0.0,917909.4939409536,0.0 
 01/05  18:00:00,13.3,90.0,0.0,0.0,20.52300293690368,59.08459412752558,20.523000717163087,23.92300033569336,93.25409036382608,72.08469853727977,179148.79294472788,0.0,179148.79294472788,1.0,179148.79294472788,0.0,90186.51923282424,0.0,179148.79294472788,0.0 
 01/05  18:05:00,13.258333333333333,90.25,0.0,0.0,20.523002600670084,59.10851133464809,20.523000717163087,23.92300033569336,93.29976300897227,72.04148206372358,209006.84424631456,0.0,209006.84424631456,1.0,209006.84424631456,0.0,81648.1003454192,0.0,209006.84424631456,0.0 
 01/05  18:10:00,13.216666666666667,90.5,0.0,0.0,20.62103214082629,58.790910824919368,20.623003005981447,23.92300033569336,93.3605621223579,71.99137720087093,248196.9441999047,0.0,248196.9441999047,1.0,248196.94419990475,0.0,115241.71994103717,0.0,248196.9441999047,0.0 
 01/05  18:15:00,13.175,90.75,0.0,0.0,20.58565131308452,58.9636992078444,20.585302352905275,23.910083770751954,93.4382012343276,71.9391122301987,181243.0727326724,0.0,181243.0727326724,1.0,181243.0727326724,0.0,57834.143612638094,0.0,181243.0727326724,0.0 
 01/05  18:20:00,13.133333333333337,91.0,0.0,0.0,20.54812262437874,59.14480131578124,20.54758071899414,23.897167205810548,93.53485328029162,71.88779024707137,211183.80196689224,0.0,211183.80196689224,1.0,211183.8019668922,0.0,83495.66827298417,0.0,211183.80196689224,0.0 
 01/05  18:25:00,13.091666666666667,91.25,0.0,0.0,20.510339161970078,59.32576845394192,20.50984001159668,23.88425064086914,93.64853299566747,71.83840203318293,203020.93185357043,0.0,203020.93185357043,1.0,203020.93185357046,0.0,76492.43937060681,0.0,203020.93185357043,0.0 
 01/05  18:30:00,13.05,91.5,0.0,0.0,20.47256212190866,59.50564083218829,20.472078323364259,23.871334075927736,93.75846772215303,71.79260411544945,200238.85960073528,0.0,200238.85960073528,1.0,200238.8596007353,0.0,74102.11506757316,0.0,200238.85960073528,0.0 
 01/05  18:35:00,13.008333333333333,91.75,0.0,0.0,20.458610994615826,59.59696968217153,20.458415985107423,23.858415603637697,93.84828974474311,71.75340076185613,207159.33085658169,0.0,207159.33085658169,1.0,207159.33085658175,0.0,80027.50027871668,0.0,207159.33085658169,0.0 
 01/05  18:40:00,12.966666666666669,92.0,0.0,0.0,20.445669783643156,59.68373674924361,20.445499420166017,23.845500946044923,93.92137138281706,71.72309300768504,201794.74123881057,0.0,201794.74123881057,1.0,201794.7412388106,0.0,75424.13098234423,0.0,201794.74123881057,0.0 
 01/05  18:45:00,12.925,92.25,0.0,0.0,20.43275423952939,59.76975367078231,20.43258285522461,23.832582473754884,93.9906893078433,71.7014931733569,351114.7408076839,0.0,351114.7408076839,1.0,351114.7408076839,0.0,75937.4005891553,0.0,351114.7408076839,0.0 
 01/05  18:50:00,12.883333333333335,92.5,0.0,0.0,20.41983667517094,59.85518686233482,20.419666290283204,23.819665908813478,94.066115648171,71.68646387653598,1851820.308955654,0.0,1851820.308955654,1.0,1851820.3089556543,0.0,75434.48509954431,0.0,1851820.308955654,0.0 
 01/05  18:55:00,12.841666666666669,92.75,0.0,0.0,20.406918733076137,59.9400426858712,20.406749725341798,23.80674934387207,94.15078253632304,71.67542843215314,205235.8091637414,0.0,205235.8091637414,1.0,205235.8091637414,0.0,74780.83183062062,0.0,205235.8091637414,0.0 
 01/05  19:00:00,12.8,93.0,0.0,0.0,20.394000848311426,60.024327560373098,20.39383316040039,23.793832778930665,94.24354058666339,71.66636505777315,200340.61136711905,0.0,200340.61136711905,1.0,200340.61136711908,0.0,74155.23986005354,0.0,200340.61136711905,0.0 
 01/05  19:05:00,12.8,93.0,0.0,0.0,20.381081440054577,60.09812135006729,20.380916595458986,23.780916213989259,94.31879741780976,71.65596193238283,209666.85285688117,0.0,209666.85285688117,1.0,209666.85285688117,0.0,72912.40963341821,0.0,209666.85285688117,0.0 
 01/05  19:10:00,12.8,93.0,0.0,0.0,20.491754899561994,59.71340190304233,20.494001388549806,23.76799964904785,94.38680456284323,71.65578527727684,258981.90895845049,0.0,258981.90895845049,1.0,258981.90895845055,0.0,115160.61242355358,0.0,258981.90895845049,0.0 
 01/05  19:15:00,12.8,93.0,0.0,0.0,20.455124702032156,59.87324120810158,20.454816818237306,23.76799964904785,94.4461480011193,71.66135086744342,181841.86054876128,0.0,181841.86054876128,1.0,181841.86054876128,0.0,49074.74197982719,0.0,181841.86054876128,0.0 
 01/05  19:20:00,12.8,93.0,0.0,0.0,20.41636700141009,60.04084352468626,20.41583251953125,23.76799964904785,94.49674650193022,71.6690645507993,217095.2882937233,0.0,217095.2882937233,1.0,217095.2882937233,0.0,79276.3494026999,0.0,217095.2882937233,0.0 
 01/05  19:25:00,12.8,93.0,0.0,0.0,20.37751966817705,60.208272693565948,20.377052307128908,23.76799964904785,94.5390634817756,71.67739950520526,205517.86255530653,0.0,205517.86255530653,1.0,205517.86255530659,0.0,69357.97012767768,0.0,205517.86255530653,0.0 
 01/05  19:30:00,12.8,93.0,0.0,0.0,20.368127706418578,60.265209950100899,20.368000030517579,23.76799964904785,94.5740160180976,71.68595844550929,214630.3920313558,0.0,214630.3920313558,1.0,214630.39203135583,0.0,77164.67306323337,0.0,214630.3920313558,0.0 
 01/05  19:35:00,12.8,93.0,0.0,0.0,20.36800330181202,60.28664876810231,20.368000030517579,23.76799964904785,94.60302176059746,71.69461024450608,211782.57693612838,0.0,211782.57693612838,1.0,211782.57693612838,0.0,74724.95020447443,0.0,211782.57693612838,0.0 
 01/05  19:40:00,12.8,93.0,0.0,0.0,20.3680016295249,60.30686340412667,20.368000030517579,23.76799964904785,94.63212771882709,71.70359430464761,227713.56657602188,0.0,227713.56657602188,1.0,227713.56657602185,0.0,72643.67537832834,0.0,227713.56657602188,0.0 
 01/05  19:45:00,12.8,93.0,0.0,0.0,20.368001625918948,60.32641819850948,20.368000030517579,23.76799964904785,94.69390620758145,71.71200153005583,1859874.687131816,0.0,1859874.687131816,1.0,1859874.687131816,0.0,73090.46123242908,0.0,1859874.687131816,0.0 
 01/05  19:50:00,12.8,93.0,0.0,0.0,20.36800162546415,60.34536219563419,20.368000030517579,23.76799964904785,94.82090246150409,71.7181534090257,350325.6844798063,0.0,350325.6844798063,1.0,350325.68447980636,0.0,73078.08589432974,0.0,350325.6844798063,0.0 
 01/05  19:55:00,12.8,93.0,0.0,0.0,20.368001624748638,60.36371140963763,20.368000030517579,23.76799964904785,95.011795191228,71.72045198208083,209837.80208666638,0.0,209837.80208666638,1.0,209837.80208666638,0.0,73058.86181856645,0.0,209837.80208666638,0.0 
 01/05  20:00:00,12.8,93.0,0.0,0.0,20.36800162834023,60.38147824788949,20.368000030517579,23.76799964904785,95.23862924363852,71.71835705980866,209948.60948095448,0.0,209948.60948095448,1.0,209948.60948095448,0.0,73153.7905002836,0.0,209948.60948095448,0.0 
 01/05  20:05:00,12.8,93.0,0.0,0.0,20.36800162265642,60.40863353096011,20.368000030517579,23.76799964904785,95.48834778820226,71.71243974252218,209773.27828606306,0.0,209773.27828606306,1.0,209773.27828606306,0.0,73003.58428614178,0.0,209773.27828606306,0.0 
 01/05  20:10:00,12.8,93.0,0.0,0.0,20.46615687081878,60.07015350666798,20.468002319335939,23.76799964904785,95.72734234859456,71.69122615991548,249412.02416965343,0.0,249412.02416965343,1.0,249412.02416965349,0.0,106962.093245098,0.0,249412.02416965343,0.0 
 01/05  20:15:00,12.8,93.0,0.0,0.0,20.429256930026864,60.23428139489477,20.428951263427736,23.76799964904785,95.94994581130014,71.6605152400841,180948.5480284087,0.0,180948.5480284087,1.0,180948.54802840873,0.0,48309.44124819888,0.0,180948.5480284087,0.0 
 01/05  20:20:00,12.8,93.0,0.0,0.0,20.39060448285408,60.40532437015131,20.39010238647461,23.76799964904785,96.15683430877641,71.6252208922151,211764.1216380743,0.0,211764.1216380743,1.0,211764.1216380743,0.0,74709.13955279163,0.0,211764.1216380743,0.0 
 01/05  20:25:00,12.8,93.0,0.0,0.0,20.36827536405927,60.515279733555328,20.368000030517579,23.76799964904785,96.3511936998676,71.58746037970907,207154.76104968193,0.0,207154.76104968193,1.0,207154.76104968193,0.0,70760.30087621833,0.0,207154.76104968193,0.0 
 01/05  20:30:00,12.8,93.0,0.0,0.0,20.36800511487373,60.54224849287456,20.368000030517579,23.76799964904785,96.53599030883756,71.54779397791207,210669.48739782314,0.0,210669.48739782314,1.0,210669.4873978232,0.0,73771.36652728991,0.0,210669.48739782314,0.0 
 01/05  20:35:00,12.8,93.0,0.0,0.0,20.36800157528103,60.56780657337616,20.368000030517579,23.76799964904785,96.71308606342926,71.50655033279277,206972.0402129476,0.0,206972.0402129476,1.0,206972.0402129476,0.0,70603.76395677458,0.0,206972.0402129476,0.0 
 01/05  20:40:00,12.8,93.0,0.0,0.0,20.368001570796034,60.59307044684251,20.368000030517579,23.76799964904785,96.8836718800746,71.46413904309974,862405.2170789098,0.0,862405.2170789098,1.0,862405.2170789098,0.0,71638.0873068732,0.0,862405.2170789098,0.0 
 01/05  20:45:00,12.8,93.0,0.0,0.0,20.36800156736584,60.618108323526737,20.368000030517579,23.76799964904785,97.04873186583565,71.42096792678746,1346994.6123614207,0.0,1346994.6123614207,1.0,1346994.6123614209,0.0,71550.61681144971,0.0,1346994.6123614207,0.0 
 01/05  20:50:00,12.8,93.0,0.0,0.0,20.368001558291327,60.642931908532599,20.368000030517579,23.76799964904785,97.20925853932047,71.37737578435277,207797.63322980313,0.0,207797.63322980313,1.0,207797.63322980313,0.0,71311.04939768321,0.0,207797.63322980313,0.0 
 01/05  20:55:00,12.8,93.0,0.0,0.0,20.36800155313566,60.66753960071115,20.368000030517579,23.76799964904785,97.36621888892067,71.33359011241622,207642.54531572329,0.0,207642.54531572329,1.0,207642.54531572329,0.0,71178.18559984326,0.0,207642.54531572329,0.0 
 01/05  21:00:00,12.8,93.0,0.0,0.0,20.368001549837808,60.69192882062725,20.368000030517579,23.76799964904785,97.52051985315365,71.28979671830133,207544.07445244303,0.0,207544.07445244303,1.0,207544.07445244306,0.0,71093.82562279662,0.0,207544.07445244303,0.0 
 01/05  21:05:00,12.8,93.0,0.0,0.0,20.368001535296896,60.71884215081905,20.368000030517579,23.76799964904785,97.66936753672835,71.23024947224187,180184.6498218423,0.0,180184.6498218423,1.0,180184.6498218423,0.0,70699.62981147884,0.0,180184.6498218423,0.0 
 01/05  21:10:00,12.8,93.0,0.0,0.0,20.46619149348645,60.383065861425567,20.468002319335939,23.76799964904785,97.82768174575124,71.16113901966456,220287.54019150593,0.0,220287.54019150593,1.0,220287.54019150593,0.0,105055.77129732822,0.0,220287.54019150593,0.0 
 01/05  21:15:00,12.8,93.0,0.0,0.0,20.429245208283797,60.55481541168142,20.428951263427736,23.76799964904785,98.00543461579392,71.08803630616618,151894.22662497709,0.0,151894.22662497709,1.0,151894.22662497709,0.0,46463.227569976036,0.0,151894.22662497709,0.0 
 01/05  21:20:00,12.8,93.0,0.0,0.0,20.39059306290946,60.73373814536939,20.39010238647461,23.76799964904785,98.21368564722948,71.01503295551339,182998.02732493857,0.0,182998.02732493857,1.0,182998.02732493857,0.0,73109.84998908975,0.0,182998.02732493857,0.0 
 01/05  21:25:00,12.8,93.0,0.0,0.0,20.3682692540581,60.85114389244466,20.368000030517579,23.76799964904785,98.460049644,70.94448618087543,178557.8598218836,0.0,178557.8598218836,1.0,178557.8598218836,0.0,69305.95900892181,0.0,178557.8598218836,0.0 
 01/05  21:30:00,12.8,93.0,0.0,0.0,20.368004926070634,60.88496488458171,20.368000030517579,23.76799964904785,98.74839222759678,70.87765743549777,182285.77273903517,0.0,182285.77273903517,1.0,182285.77273903515,0.0,72499.66156871211,0.0,182285.77273903517,0.0 
 01/05  21:35:00,12.8,93.0,0.0,0.0,20.368001531478819,60.917278568304137,20.368000030517579,23.76799964904785,99.08068277065286,70.81531071746086,178823.12399857533,0.0,178823.12399857533,1.0,178823.12399857533,0.0,69533.21079804578,0.0,178823.12399857533,0.0 
 01/05  21:40:00,12.8,93.0,0.0,0.0,20.368001537438738,60.94915864370398,20.368000030517579,23.76799964904785,99.458448654416,70.75811934765571,180298.32704962023,0.0,180298.32704962023,1.0,180298.32704962023,0.0,70797.01707921083,0.0,180298.32704962023,0.0 
 01/05  21:45:00,12.8,93.0,0.0,0.0,20.368001543966636,60.98060166003978,20.368000030517579,23.76799964904785,99.88338951330587,70.70678023926439,1088322.8590522847,0.0,1088322.8590522847,1.0,1088322.8590522847,0.0,70976.99498354795,0.0,1088322.8590522847,0.0 
 01/05  21:50:00,12.8,93.0,0.0,0.0,20.368001549900226,61.01152613180114,20.368000030517579,23.76799964904785,100.0,70.66195788635442,1044903.520073637,0.0,1044903.520073637,1.0,1044903.5200736371,0.0,71140.6869596455,0.0,1044903.520073637,0.0 
 01/05  21:55:00,12.8,93.0,0.0,0.0,20.368001552338524,61.041832252262498,20.368000030517579,23.76799964904785,100.0,70.6242463577552,180781.0665028966,0.0,180781.0665028966,1.0,180781.06650289658,0.0,71210.57991233048,0.0,180781.0665028966,0.0 
 01/05  22:00:00,12.8,93.0,0.0,0.0,20.36800156088588,61.07141743031378,20.368000030517579,23.76799964904785,100.0,70.59412737640656,181056.30453233268,0.0,181056.30453233268,1.0,181056.30453233265,0.0,71446.37629993314,0.0,181056.30453233268,0.0 
 01/05  22:05:00,12.75,93.0,0.0,0.0,20.368001691894088,61.097237549770927,20.368000030517579,23.76799964904785,100.0,70.57154079901204,148015.52192450234,0.0,148015.52192450234,1.0,148015.52192450234,0.0,74819.78120803285,0.0,148015.52192450234,0.0 
 01/05  22:10:00,12.700000000000001,93.0,0.0,0.0,20.466101406401827,60.74823939497246,20.468002319335939,23.76799964904785,100.0,70.55180589536332,189350.2871524869,0.0,189350.2871524869,1.0,189350.2871524869,0.0,110217.79719033349,0.0,189350.2871524869,0.0 
 01/05  22:15:00,12.650000000000003,93.0,0.0,0.0,20.428771566746744,60.90307658253291,20.428434371948243,23.752500534057618,100.0,70.52973214496007,122101.035351116,0.0,122101.035351116,1.0,122101.03535111602,0.0,52611.14752788241,0.0,122101.035351116,0.0 
 01/05  22:20:00,12.600000000000002,93.0,0.0,0.0,20.38936427577396,61.06025666558143,20.38881492614746,23.73699951171875,100.0,70.50240699376946,154115.1568874523,0.0,154115.1568874523,1.0,154115.1568874523,0.0,80022.59715466402,0.0,154115.1568874523,0.0 
 01/05  22:25:00,12.549999999999999,93.0,0.0,0.0,20.34963277691443,61.212864384258917,20.349140167236329,23.721500396728517,100.0,70.4690341552355,143958.16137177836,0.0,143958.16137177836,1.0,143958.16137177836,0.0,71317.69036413527,0.0,143958.16137177836,0.0 
 01/05  22:30:00,12.5,93.0,0.0,0.0,20.30989291268272,61.35959918872116,20.309412002563478,23.70599937438965,100.0,70.42973955307042,141887.3043658562,0.0,141887.3043658562,1.0,141887.30436585623,0.0,69537.9315278432,0.0,141887.3043658562,0.0 
 01/05  22:35:00,12.45,93.0,0.0,0.0,20.290753050351357,61.422204846085488,20.29050064086914,23.690500259399415,100.0,70.38471034148182,148494.85331952957,0.0,148494.85331952957,1.0,148494.85331952957,0.0,75188.45237000195,0.0,148494.85331952957,0.0 
 01/05  22:40:00,12.4,93.0,0.0,0.0,20.27519789910104,61.46521201148983,20.274999618530275,23.674999237060548,100.0,70.33399001645947,145475.56233310308,0.0,145475.56233310308,1.0,145475.56233310308,0.0,72596.72271712777,0.0,145475.56233310308,0.0 
 01/05  22:45:00,12.349999999999998,93.0,0.0,0.0,20.25970005224499,61.50216871120773,20.25950050354004,23.659500122070314,100.0,70.27753031968024,146248.82784783073,0.0,146248.82784783073,1.0,146248.82784783073,0.0,73251.83117465909,0.0,146248.82784783073,0.0 
 01/05  22:50:00,12.299999999999999,93.0,0.0,0.0,20.244200364066363,61.533402766787109,20.243999481201173,23.643999099731447,100.0,70.21529107220872,146738.66496313804,0.0,146738.66496313804,1.0,146738.66496313804,0.0,73664.21879275213,0.0,146738.66496313804,0.0 
 01/05  22:55:00,12.249999999999999,93.0,0.0,0.0,20.228702116324177,61.558946539034149,20.228500366210939,23.62849998474121,100.0,70.14705354423183,147053.21813538913,0.0,147053.21813538913,1.0,147053.21813538913,0.0,73926.5062299039,0.0,147053.21813538913,0.0 
 01/05  23:00:00,12.2,93.0,0.0,0.0,20.213202072401253,61.57885126024052,20.21299934387207,23.613000869750978,100.0,70.07290227115391,147396.63823495533,0.0,147396.63823495533,1.0,147396.63823495533,0.0,74213.43626931304,0.0,147396.63823495533,0.0 
 01/05  23:05:00,12.108333333333333,92.75,0.0,0.0,20.197710953013137,61.58813556989029,20.197500228881837,23.59749984741211,100.0,69.98589052769819,308288.1064208168,0.0,308288.1064208168,1.0,308288.10642081688,0.0,76984.21007720978,0.0,308288.1064208168,0.0 
 01/05  23:10:00,12.016666666666666,92.5,0.0,0.0,20.310718288503769,61.097071442774289,20.313201904296876,23.582000732421876,100.0,69.87756072552733,1693329.3386771596,0.0,1693329.3386771596,1.0,1693329.3386771596,0.0,123112.7146163571,0.0,1693329.3386771596,0.0 
 01/05  23:15:00,11.924999999999999,92.25,0.0,0.0,20.271288828991918,61.16953440183425,20.27090835571289,23.5535831451416,100.0,69.7420121962815,98221.06160143246,0.0,98221.06160143246,1.0,98221.06160143245,0.0,55638.22458209218,0.0,98221.06160143246,0.0 
 01/05  23:20:00,11.833333333333334,92.0,0.0,0.0,20.22901936830666,61.23892422974224,20.22835922241211,23.525165557861329,100.0,69.57710898500946,136660.4929833084,0.0,136660.4929833084,1.0,136660.4929833084,0.0,88499.98649509963,0.0,136660.4929833084,0.0 
 01/05  23:25:00,11.741666666666666,91.75,0.0,0.0,20.186158274564755,61.29649572210951,20.185556411743165,23.496749877929689,100.0,69.38326613374719,126403.73275241569,0.0,126403.73275241569,1.0,126403.73275241567,0.0,79715.0256646478,0.0,126403.73275241569,0.0 
 01/05  23:30:00,11.649999999999999,91.5,0.0,0.0,20.143099458176523,61.34077172243888,20.142501831054689,23.468332290649415,100.0,69.16243524254755,125184.6551223503,0.0,125184.6551223503,1.0,125184.65512235029,0.0,78658.96477117176,0.0,125184.6551223503,0.0 
 01/05  23:35:00,11.558333333333334,91.25,0.0,0.0,20.099792535627885,61.37207654562443,20.099197387695314,23.439916610717775,100.0,68.91584418738343,124141.37143485974,0.0,124141.37143485974,1.0,124141.37143485976,0.0,77753.49187236576,0.0,124141.37143485974,0.0 
 01/05  23:40:00,11.466666666666667,91.0,0.0,0.0,20.05623478791297,61.39059938192608,20.055641174316408,23.411500930786134,100.0,68.64439537175564,123247.7018867067,0.0,123247.7018867067,1.0,123247.7018867067,0.0,76976.15785592336,0.0,123247.7018867067,0.0 
 01/05  23:45:00,11.375,90.75,0.0,0.0,20.012431555505949,61.39648439794894,20.011838912963868,23.38308334350586,100.0,68.34932134977969,122460.67799688049,0.0,122460.67799688049,1.0,122460.6779968805,0.0,76290.18474434738,0.0,122460.67799688049,0.0 
 01/05  23:50:00,11.283333333333334,90.5,0.0,0.0,19.968380972154244,61.38990486045377,19.967788696289064,23.354665756225587,100.0,68.03217939793312,121769.59500441089,0.0,121769.59500441089,1.0,121769.5950044109,0.0,75686.38142543627,0.0,121769.59500441089,0.0 
 01/05  23:55:00,11.191666666666667,90.25,0.0,0.0,19.926813973569116,61.36068477736174,19.926250457763673,23.326250076293947,100.0,67.69462102843569,122310.21668982702,0.0,122310.21668982702,1.0,122310.21668982701,0.0,76134.76061170153,0.0,122310.21668982702,0.0 
 01/05  24:00:00,11.1,90.0,0.0,0.0,19.898242389842037,61.269241122665778,19.8978328704834,23.297834396362306,100.0,67.33832389305812,126945.25550539585,0.0,126945.25550539585,1.0,126945.25550539584,0.0,80079.37244779956,0.0,126945.25550539585,0.0 
 01/06  00:05:00,11.058333333333332,89.91666666666667,0.0,0.0,19.86981430346121,61.17292510826691,19.869417190551759,23.26941680908203,100.0,66.94258318113305,113203.05667079575,0.0,113203.05667079575,1.0,113203.05667079576,0.0,78056.29267822684,0.0,113203.05667079575,0.0 
 01/06  00:10:00,11.016666666666666,89.83333333333333,0.0,0.0,19.995215089190088,60.500236205145878,19.99824333190918,23.240999221801759,100.0,66.52426686929364,177031.99113388873,0.0,177031.99113388873,1.0,177031.99113388873,0.0,132547.80113671727,0.0,177031.99113388873,0.0 
 01/06  00:15:00,10.975,89.75,0.0,0.0,19.952818859377034,60.46173205309762,19.95241355895996,23.22808265686035,100.0,66.11028534793626,85496.43315806458,0.0,85496.43315806458,1.0,85496.43315806458,0.0,54389.415291921476,0.0,85496.43315806458,0.0 
 01/06  00:20:00,10.933333333333334,89.66666666666667,0.0,0.0,19.90734798073703,60.43763135924804,19.906606674194337,23.215166091918947,100.0,65.71526773714457,128421.76706030274,0.0,128421.76706030274,1.0,128421.76706030275,0.0,91029.20136301984,0.0,128421.76706030274,0.0 
 01/06  00:25:00,10.891666666666666,89.58333333333333,0.0,0.0,19.86147981144645,60.41704750379158,19.860820770263673,23.20224952697754,100.0,65.34142276233243,116068.07062497438,0.0,116068.07062497438,1.0,116068.07062497438,0.0,80476.6891180936,0.0,116068.07062497438,0.0 
 01/06  00:30:00,10.85,89.5,0.0,0.0,19.815697855385456,60.39765690351303,19.81505584716797,23.189332962036134,100.0,64.98613339901167,113742.37093364752,0.0,113742.37093364752,1.0,113742.37093364753,0.0,78485.11823156037,0.0,113742.37093364752,0.0 
 01/06  00:35:00,10.808333333333334,89.41666666666667,0.0,0.0,19.776965950115846,60.35324451001348,19.776416778564454,23.176416397094728,100.0,64.64677751102363,114539.93995875845,0.0,114539.93995875845,1.0,114539.93995875845,0.0,79159.46620670891,0.0,114539.93995875845,0.0 
 01/06  00:40:00,10.766666666666666,89.33333333333333,0.0,0.0,19.763706218095245,60.21515445443705,19.763500213623048,23.16349983215332,100.0,64.32180604490601,122242.37293431597,0.0,122242.37293431597,1.0,122242.372934316,0.0,85726.28562294305,0.0,122242.37293431597,0.0 
 01/06  00:45:00,10.725,89.25,0.0,0.0,19.750775550950448,60.07746929927787,19.75058364868164,23.150583267211915,100.0,64.01020221643036,117907.09559680056,0.0,117907.09559680056,1.0,117907.09559680056,0.0,82019.92994662929,0.0,117907.09559680056,0.0 
 01/06  00:50:00,10.683333333333334,89.16666666666667,0.0,0.0,19.737863313620779,59.94131917990316,19.737667083740236,23.137666702270509,100.0,63.7110456810919,120109.3514539766,0.0,120109.3514539766,1.0,120109.35145397662,0.0,83892.37254672518,0.0,120109.3514539766,0.0 
 01/06  00:55:00,10.641666666666668,89.08333333333333,0.0,0.0,19.72494820361771,59.80665690479919,19.724750518798829,23.1247501373291,100.0,63.42346441239785,120777.23981280341,0.0,120777.23981280341,1.0,120777.23981280344,0.0,84455.40099205599,0.0,120777.23981280341,0.0 
 01/06  01:00:00,10.6,89.0,0.0,0.0,19.71203301981376,59.673318124167519,19.711833953857423,23.111833572387697,100.0,63.146530117346049,121427.97975180629,0.0,121427.97975180629,1.0,121427.9797518063,0.0,85003.70318374997,0.0,121427.97975180629,0.0 
 01/06  01:05:00,10.55,89.58333333333333,0.0,0.0,19.699118272361369,59.55080626450774,19.698917388916017,23.09891700744629,100.0,62.91038730305046,122291.01555039901,0.0,122291.01555039901,1.0,122291.01555039903,0.0,85731.61656136747,0.0,122291.01555039901,0.0 
 01/06  01:10:00,10.5,90.16666666666667,0.0,0.0,19.809409279839096,58.98580329816622,19.81203269958496,23.086000442504884,100.0,62.71736686230206,174530.9033813293,0.0,174530.9033813293,1.0,174530.90338132933,0.0,130281.42741765446,0.0,174530.9033813293,0.0 
